,Actual Values,Predicted Values,Gender,Age Group,Year In,Month In,Year Out,Month Out,Country_Code
89852,1,1,2,3,2018,5,2018,5,1
32272,0,0,2,6,2017,10,2017,10,1
495268,0,0,2,4,2017,8,2017,8,5
570949,0,0,1,4,2019,10,2019,10,7
323555,1,1,2,7,2019,5,2019,5,5
116156,0,0,1,6,2018,8,2018,8,1
398423,1,1,1,1,2019,6,2019,8,2
190219,1,1,2,5,2018,12,2018,12,2
82145,0,0,1,7,2018,4,2018,4,5
6148,0,0,1,7,2017,2,2017,2,7
280313,1,1,1,7,2019,4,2019,4,5
573651,0,0,2,7,2019,11,2019,11,5
410333,0,0,1,5,2019,7,2019,7,5
262276,0,1,2,7,2019,3,2019,3,2
522408,1,0,1,6,2018,4,2018,4,7
416417,0,0,2,7,2019,7,2019,7,5
428483,1,0,2,4,2019,7,2019,7,5
208272,1,1,2,4,2019,1,2019,1,5
238827,1,1,1,4,2019,3,2019,3,5
28999,0,0,1,5,2017,9,2017,9,5
450692,0,0,1,7,2019,9,2019,9,12
151500,1,1,2,4,2018,10,2018,10,5
307417,0,1,2,5,2019,4,2019,4,1
387215,0,0,2,6,2019,6,2019,6,1
156649,1,1,2,4,2018,11,2018,11,5
578498,1,0,1,2,2020,1,2020,1,7
322463,1,1,2,7,2019,5,2019,5,2
155242,1,1,1,4,2018,11,2018,11,2
376383,0,0,2,6,2019,6,2019,6,5
67752,1,1,1,4,2018,3,2018,3,5
13701,0,0,1,3,2017,6,2017,6,2
78153,1,1,1,2,2018,4,2018,4,2
449651,1,1,2,3,2019,9,2019,9,5
502776,0,0,2,7,2017,11,2017,11,2
377262,1,1,1,7,2019,6,2019,6,2
350501,0,0,1,3,2019,5,2019,5,5
285534,1,0,1,4,2019,4,2019,4,2
9967,0,0,2,7,2017,4,2017,4,2
73995,1,1,2,3,2018,4,2018,4,2
446926,0,0,2,3,2019,8,2019,8,7
571816,1,0,2,2,2019,10,2019,10,7
221058,1,1,1,7,2019,2,2019,2,2
570562,0,0,2,5,2019,9,2019,10,7
388408,0,0,1,5,2019,6,2019,6,5
355208,0,1,2,5,2019,5,2019,5,2
216228,1,1,1,3,2019,2,2019,2,2
76542,0,0,1,7,2018,4,2018,4,2
361313,1,1,1,6,2019,5,2019,6,5
187645,0,1,2,4,2018,12,2018,12,5
71873,0,0,1,7,2018,3,2018,3,2
529578,0,0,2,3,2018,6,2018,6,7
76502,0,0,2,6,2018,4,2018,4,5
31781,0,0,2,2,2017,10,2017,10,1
149010,0,0,1,7,2018,10,2018,10,2
259743,1,1,2,7,2019,3,2019,3,5
581988,0,0,1,5,2020,3,2020,3,7
59610,1,0,1,4,2018,2,2018,2,5
189551,0,0,2,1,2018,12,2018,12,7
567414,1,0,2,3,2019,9,2019,9,7
162277,1,1,2,1,2018,11,2018,11,5
144072,1,0,1,7,2018,10,2018,10,5
100699,0,1,2,3,2018,6,2018,6,2
519571,0,1,1,5,2018,3,2018,4,5
174229,1,1,2,5,2018,12,2018,12,5
252947,1,1,2,7,2019,3,2019,3,5
74978,0,0,2,2,2018,4,2018,4,2
413978,0,0,2,6,2019,7,2019,7,4
259636,1,1,2,7,2019,3,2019,3,2
64398,1,1,1,4,2018,2,2018,3,5
503443,1,0,1,7,2017,11,2017,11,2
72386,1,1,2,4,2018,3,2018,4,5
188780,0,1,1,6,2018,12,2018,12,2
326138,1,1,1,7,2019,5,2019,5,5
285664,1,0,1,4,2019,4,2019,4,2
446544,1,1,2,3,2019,8,2019,9,2
200370,0,0,1,5,2019,1,2019,1,2
279123,0,1,2,7,2019,4,2019,4,12
468637,0,0,2,7,2019,11,2019,11,2
278877,0,0,1,7,2019,4,2019,4,7
249293,0,1,2,3,2019,3,2019,3,1
30488,1,0,1,2,2017,9,2017,10,1
313264,1,1,2,7,2019,5,2019,5,1
231478,1,1,1,4,2019,2,2019,2,2
546758,0,0,1,1,2018,12,2018,12,7
139644,0,0,2,7,2018,10,2018,10,1
245259,1,1,1,3,2019,3,2019,3,2
265740,1,1,1,4,2019,3,2019,3,5
426320,1,0,1,6,2019,7,2019,7,2
509882,0,0,1,7,2018,1,2018,1,7
276264,0,1,1,6,2019,4,2019,4,2
377438,0,1,1,7,2019,6,2019,6,5
524037,0,0,2,2,2018,4,2018,4,5
73934,0,1,1,5,2018,4,2018,4,2
365869,1,1,2,2,2019,5,2019,6,5
526872,0,0,1,7,2018,5,2018,5,2
384704,1,1,2,5,2019,6,2019,8,5
467566,0,0,1,7,2019,11,2019,11,2
474713,0,0,2,7,2019,11,2019,12,7
151605,1,1,2,2,2018,10,2018,10,2
383059,0,0,1,3,2019,6,2019,6,1
561275,0,1,1,6,2019,6,2019,6,1
16055,0,0,1,2,2017,7,2017,7,5
18410,0,0,1,6,2017,7,2017,7,5
314961,0,1,1,7,2019,5,2019,5,1
384601,1,1,1,7,2019,6,2019,6,2
140250,1,1,1,2,2018,10,2018,10,2
503392,0,0,2,2,2017,11,2017,11,4
117665,1,0,2,7,2018,8,2018,8,5
115887,0,0,1,7,2018,8,2018,8,2
278609,1,0,2,2,2019,4,2019,4,2
563289,1,0,2,2,2019,7,2019,7,7
424263,0,0,1,6,2019,7,2019,7,5
314635,1,1,1,7,2019,5,2019,5,5
309625,0,0,2,4,2019,4,2019,4,5
373396,1,1,1,7,2019,6,2019,6,2
118499,0,0,1,6,2018,8,2018,8,1
470174,0,0,1,7,2019,11,2019,11,7
67554,0,0,1,7,2018,3,2018,3,2
452869,0,0,1,6,2019,9,2019,9,12
316099,0,1,1,5,2019,5,2019,5,2
332879,0,0,1,3,2019,5,2019,5,5
553893,0,0,1,7,2019,3,2019,3,27
137353,1,1,1,2,2018,9,2018,10,2
510143,1,0,2,7,2018,1,2018,1,2
111084,1,1,2,3,2018,7,2018,7,5
117528,0,1,2,4,2018,8,2018,8,5
526134,1,0,1,5,2018,5,2018,5,7
44769,0,0,2,7,2017,12,2017,12,5
353482,1,1,1,6,2019,5,2019,5,1
85028,1,0,1,5,2018,5,2018,5,2
554740,1,1,1,7,2019,3,2019,4,7
561992,0,0,1,2,2019,7,2019,7,7
573812,1,0,1,4,2019,11,2019,11,7
237674,1,0,2,2,2019,3,2019,3,10
436224,1,0,2,6,2019,8,2019,8,5
379311,0,0,2,4,2019,6,2019,6,2
527421,0,1,2,2,2018,5,2018,5,2
220784,1,1,2,7,2019,2,2019,2,2
382103,0,0,1,5,2019,6,2019,6,9
40618,1,0,2,6,2017,11,2017,11,2
241496,1,1,2,6,2019,3,2019,3,2
547475,1,0,1,4,2019,1,2019,1,7
403106,0,1,1,4,2019,6,2019,7,5
533108,0,1,1,7,2018,7,2018,7,2
434556,0,0,1,7,2019,8,2019,8,7
277894,0,1,2,6,2019,4,2019,4,1
391615,0,0,1,4,2019,6,2019,6,5
527363,0,0,2,5,2018,5,2018,5,7
311315,0,1,2,6,2019,4,2019,5,2
271348,0,1,1,7,2019,3,2019,4,5
180330,0,0,2,6,2018,12,2018,12,7
70362,1,1,1,5,2018,3,2018,3,5
32610,0,0,1,7,2017,10,2017,10,5
428036,0,0,2,7,2019,7,2019,7,1
50687,0,0,1,7,2017,12,2017,12,2
460623,1,0,1,7,2019,10,2019,10,7
150353,0,1,2,3,2018,10,2018,10,2
270390,1,1,1,7,2019,3,2019,4,5
406147,0,0,2,6,2019,7,2019,7,2
552405,0,0,2,4,2019,3,2019,3,7
173120,1,1,1,7,2018,11,2018,12,2
157724,1,1,1,7,2018,11,2018,11,2
401096,1,1,2,4,2019,6,2019,7,5
197620,0,0,1,7,2019,1,2019,1,2
234080,0,1,2,4,2019,2,2019,2,1
95887,1,1,1,3,2018,6,2018,6,5
464443,0,0,1,4,2019,10,2019,10,12
210630,1,1,1,3,2019,1,2019,2,5
57644,0,0,2,4,2018,1,2018,1,2
186746,0,0,1,7,2018,12,2018,12,7
70267,1,0,2,6,2018,3,2018,3,2
97160,1,1,1,6,2018,6,2018,6,1
52511,0,1,1,3,2017,12,2018,1,2
522748,0,1,1,4,2018,4,2018,4,5
400192,1,0,2,4,2019,6,2019,6,1
92608,1,1,1,3,2018,5,2018,5,5
547460,0,0,1,4,2019,1,2019,1,7
92235,1,1,2,3,2018,5,2018,5,1
379989,0,0,1,2,2019,6,2019,6,1
199246,1,0,2,7,2019,1,2019,1,5
461616,0,0,2,2,2019,10,2019,10,10
291614,0,0,1,3,2019,4,2019,4,2
470946,0,0,1,7,2019,11,2019,11,5
560123,0,0,1,6,2019,6,2019,6,7
281812,1,0,2,2,2019,4,2019,4,5
447345,1,1,2,3,2019,8,2019,9,5
410958,1,0,1,4,2019,7,2019,7,2
538025,0,1,1,4,2018,9,2018,9,5
15961,0,0,2,7,2017,7,2017,7,5
15339,0,0,1,7,2017,6,2017,6,2
312024,0,1,1,7,2019,4,2019,5,5
367062,1,1,2,2,2019,5,2019,6,1
207538,1,1,2,3,2019,1,2019,1,5
501478,0,0,2,6,2017,10,2017,11,5
293963,1,0,1,1,2019,4,2019,4,5
151573,1,0,1,7,2018,10,2018,10,2
489426,0,0,1,7,2017,3,2017,3,64
18125,0,0,1,7,2017,7,2017,7,7
303580,0,1,2,5,2019,4,2019,4,1
548872,0,1,1,3,2019,1,2019,1,5
415189,1,0,2,5,2019,7,2019,7,5
41609,0,0,1,6,2017,11,2017,11,2
226886,1,1,1,5,2019,2,2019,2,2
69957,1,0,2,7,2018,3,2018,3,2
467991,0,1,1,3,2019,11,2019,11,5
185940,1,1,1,5,2018,12,2018,12,5
162965,1,1,1,6,2018,11,2018,11,2
379703,0,0,1,2,2019,6,2019,6,5
447136,1,1,1,7,2019,8,2019,9,2
116533,0,0,1,7,2018,8,2018,8,2
362427,1,1,1,5,2019,5,2019,6,2
331856,1,1,1,6,2019,5,2019,5,1
512952,0,0,1,4,2018,2,2018,2,1
142671,1,1,1,3,2018,10,2018,10,2
532795,1,0,1,3,2018,7,2018,7,7
105099,0,0,1,7,2018,7,2018,7,7
519576,0,0,1,6,2018,3,2018,4,7
275332,1,1,1,7,2019,4,2019,4,2
517668,0,1,1,4,2018,3,2018,3,2
581575,0,0,2,5,2020,5,2020,5,7
238010,1,1,1,7,2019,3,2019,3,2
327048,0,1,2,5,2019,5,2019,5,2
567341,0,0,2,4,2020,6,2020,6,27
120190,1,1,2,3,2018,8,2018,8,5
96560,1,0,1,6,2018,6,2018,6,7
34713,0,0,2,4,2017,10,2017,10,2
82635,0,0,1,7,2018,4,2018,4,2
266589,1,1,1,7,2019,3,2019,3,1
185589,1,1,1,4,2018,12,2018,12,2
229444,1,1,1,7,2019,2,2019,2,2
368907,1,1,1,7,2019,6,2019,6,5
136479,1,1,1,6,2018,9,2018,10,2
475366,0,0,1,7,2019,12,2019,12,4
505889,0,0,1,6,2017,12,2017,12,7
564930,0,0,1,6,2019,8,2019,8,7
86359,1,1,1,1,2018,5,2018,5,1
204125,0,0,1,7,2019,1,2019,1,5
521193,0,0,1,7,2018,4,2018,4,2
210994,0,1,1,6,2019,2,2019,2,2
569151,0,0,2,3,2019,9,2019,9,7
108769,0,0,1,3,2018,7,2018,7,2
551575,0,1,1,5,2019,2,2019,2,1
58010,1,0,1,2,2018,1,2018,1,2
505947,0,0,2,3,2017,12,2017,12,12
577925,0,0,2,3,2020,1,2020,1,7
356819,0,1,1,4,2019,5,2019,5,5
535050,0,0,1,4,2018,8,2018,8,7
14944,0,0,1,7,2017,6,2017,6,5
274938,1,1,1,7,2019,4,2019,4,5
437187,0,0,1,6,2019,8,2019,8,5
160314,1,1,2,3,2018,11,2018,11,9
458703,1,1,1,6,2019,9,2019,10,5
26640,0,0,2,7,2017,9,2017,9,5
582111,0,0,2,3,2020,5,2020,5,7
477112,1,1,2,4,2019,12,2019,12,2
461449,0,0,2,5,2019,10,2019,10,7
563516,0,0,1,3,2020,4,2020,4,17
152511,0,1,1,2,2018,10,2018,10,2
113395,1,0,2,7,2018,7,2018,8,1
75852,0,0,1,7,2018,4,2018,4,2
524424,1,0,2,7,2018,4,2018,5,2
11322,0,0,2,7,2017,5,2017,5,2
70312,0,0,1,7,2018,3,2018,3,7
349313,0,1,1,5,2019,5,2019,5,1
272825,1,1,2,7,2019,3,2019,4,1
66342,1,1,2,2,2018,3,2018,3,5
412502,0,0,1,6,2019,7,2019,7,2
258243,1,1,1,6,2019,3,2019,3,5
99767,1,1,2,3,2018,6,2018,6,1
140379,0,1,1,6,2018,10,2018,10,2
238573,1,1,1,7,2019,3,2019,3,5
345530,0,1,1,4,2019,5,2019,5,1
564623,1,0,1,6,2019,8,2019,8,7
255401,1,1,1,3,2019,3,2019,3,5
350012,0,0,2,4,2019,5,2019,5,2
495929,0,0,2,1,2017,8,2017,8,7
107771,1,1,2,2,2018,7,2018,7,2
1362,0,0,2,1,2017,1,2017,1,1
22876,0,0,1,4,2017,8,2017,8,5
201041,1,0,1,7,2019,1,2019,1,5
137442,1,1,2,5,2018,9,2018,10,2
368944,1,1,1,7,2019,6,2019,6,5
396984,1,1,1,7,2019,6,2019,6,2
102678,0,1,1,3,2018,6,2018,6,2
569356,0,0,1,4,2019,9,2019,9,7
291314,0,0,2,4,2019,4,2019,4,7
57370,0,0,1,5,2018,1,2018,1,5
229558,0,1,2,7,2019,2,2019,2,2
527428,0,0,1,5,2018,5,2018,5,4
480756,0,0,2,6,2019,12,2019,12,12
558257,0,0,2,2,2019,5,2019,5,7
28894,0,0,1,7,2017,9,2017,9,5
19078,0,0,1,7,2017,7,2017,7,2
201386,0,0,2,5,2019,1,2019,1,5
93904,1,1,1,7,2018,5,2018,6,2
306467,0,1,2,7,2019,4,2019,4,1
73826,0,1,2,5,2018,4,2018,4,1
201169,0,0,2,4,2019,1,2019,1,2
109141,1,1,1,7,2018,7,2018,7,2
363445,0,0,1,7,2019,5,2019,5,7
84845,0,0,1,7,2018,5,2018,5,5
181565,1,1,1,5,2018,12,2018,12,5
82605,1,1,1,7,2018,4,2018,5,2
46645,0,0,1,7,2017,12,2017,12,2
43391,0,0,1,7,2017,11,2017,11,2
126306,1,1,1,7,2018,9,2018,9,2
366057,1,1,1,5,2019,5,2019,6,5
119519,0,0,1,7,2018,8,2018,8,2
106529,0,0,1,6,2018,7,2018,7,7
541156,0,0,2,3,2018,10,2018,10,7
312541,1,1,2,7,2019,4,2019,5,2
261803,0,1,1,5,2019,3,2019,3,5
527096,0,0,2,6,2018,5,2018,5,27
359909,1,0,1,2,2019,5,2019,5,1
514762,0,0,2,2,2018,2,2018,2,5
266210,1,1,2,7,2019,3,2019,3,9
534311,1,0,1,7,2018,8,2018,8,7
321579,1,1,2,7,2019,5,2019,5,5
12701,0,0,1,7,2017,6,2017,6,1
164835,1,1,1,7,2018,11,2018,11,5
525588,0,0,1,3,2018,5,2018,5,7
396722,1,0,1,6,2019,6,2019,6,5
222757,1,1,2,3,2019,2,2019,2,5
47634,0,0,1,5,2017,12,2017,12,2
575322,0,0,2,3,2019,11,2019,11,7
289837,1,1,2,6,2019,4,2019,4,5
507674,1,1,1,4,2017,12,2017,12,7
62225,0,0,1,4,2018,2,2018,2,5
201578,1,0,1,6,2019,1,2019,1,2
271837,1,1,2,6,2019,3,2019,4,5
560334,0,0,1,7,2019,6,2019,6,7
171114,1,1,2,6,2018,11,2018,11,1
245575,0,1,1,7,2019,3,2019,3,2
360236,0,1,1,3,2019,5,2019,5,2
502073,0,0,2,6,2017,11,2017,11,2
119264,0,1,2,4,2018,8,2018,8,1
474212,0,0,1,6,2019,11,2019,11,2
435423,0,0,2,3,2019,8,2019,8,5
7674,0,0,1,7,2017,3,2017,3,7
527245,0,1,2,3,2018,5,2018,5,2
510560,0,0,2,2,2018,1,2018,1,2
566096,0,0,2,3,2019,8,2019,8,7
64051,0,0,2,6,2018,2,2018,2,1
527804,1,0,1,4,2018,5,2018,5,7
351611,1,0,1,3,2019,5,2019,5,5
158814,1,1,1,3,2018,11,2018,11,1
189145,1,1,2,7,2018,12,2018,12,5
562578,0,0,1,4,2019,7,2019,7,2
555476,0,0,2,6,2019,4,2019,4,27
482578,1,0,2,5,2020,1,2020,1,17
263519,1,1,2,7,2019,3,2019,3,5
33014,0,0,1,7,2017,10,2017,10,2
526254,0,0,1,7,2018,5,2018,5,2
84770,1,1,2,2,2018,5,2018,5,1
113808,1,1,2,2,2018,8,2018,8,1
67319,1,0,2,7,2018,3,2018,3,5
271979,1,1,1,7,2019,3,2019,4,2
466082,0,1,1,4,2019,10,2019,10,2
168283,0,1,2,4,2018,11,2018,11,5
338881,1,0,2,4,2019,5,2019,5,2
370579,1,0,2,7,2019,6,2019,6,5
437551,1,0,1,5,2019,8,2019,8,5
331494,1,1,1,3,2019,5,2019,5,2
509236,0,0,1,2,2018,1,2018,1,7
427289,0,0,2,4,2019,7,2019,7,5
175159,0,1,1,7,2018,12,2018,12,2
323368,0,1,2,7,2019,5,2019,5,2
298476,0,0,2,7,2019,4,2019,4,7
211054,0,1,1,7,2019,2,2019,2,2
2335,0,0,1,7,2017,1,2017,1,2
170769,1,1,1,3,2018,11,2018,11,5
428386,0,0,1,2,2019,7,2019,7,2
172454,1,1,1,5,2018,11,2018,12,5
466346,1,0,2,7,2019,10,2019,11,1
174239,1,1,2,6,2018,12,2018,12,5
379568,0,0,1,3,2019,6,2019,6,5
283538,0,0,1,3,2019,4,2019,4,5
410391,1,0,1,2,2019,7,2019,7,1
26330,1,0,1,3,2017,9,2017,9,2
376290,1,0,1,5,2019,6,2019,6,5
324948,1,0,2,3,2019,5,2019,5,1
51385,0,0,1,7,2017,12,2017,12,2
157545,0,1,2,3,2018,11,2018,11,5
105721,0,0,2,3,2018,7,2018,7,2
156676,1,1,1,3,2018,11,2018,11,5
331102,0,0,1,7,2019,5,2019,5,7
15036,1,0,1,7,2017,6,2017,6,2
267837,1,1,2,5,2019,3,2019,3,5
308083,0,1,1,6,2019,4,2019,4,2
511155,0,0,1,7,2018,1,2018,1,7
523872,1,1,2,4,2018,4,2018,5,2
169010,1,1,1,7,2018,11,2018,11,2
125798,0,0,1,7,2018,9,2018,9,7
43184,0,0,1,7,2017,11,2017,11,5
226333,1,1,1,7,2019,2,2019,2,2
259964,1,1,1,7,2019,3,2019,3,2
59692,1,0,2,3,2018,2,2018,2,2
363725,0,0,2,1,2019,5,2019,5,5
328344,1,1,1,7,2019,5,2019,5,2
387498,1,0,1,4,2019,6,2019,6,1
432338,0,0,1,2,2019,8,2019,8,5
288878,1,1,2,7,2019,4,2019,4,5
165569,0,1,1,7,2018,11,2018,11,5
333354,1,1,1,4,2019,5,2019,5,5
448877,1,1,1,5,2019,9,2019,9,5
473851,0,0,2,7,2019,11,2019,11,2
543691,1,1,1,4,2018,11,2018,11,5
290959,0,0,2,5,2019,4,2019,4,2
42844,0,0,1,6,2017,11,2017,11,24
189037,1,1,1,7,2018,12,2018,12,2
64065,0,0,1,7,2018,2,2018,2,2
518611,0,0,1,7,2018,3,2018,3,5
507290,0,0,2,3,2017,12,2017,12,5
381293,0,1,1,1,2019,6,2019,6,9
351164,1,1,1,7,2019,5,2019,5,1
125208,1,0,1,7,2018,9,2018,9,5
199351,1,1,2,4,2019,1,2019,1,5
345865,1,1,2,6,2019,5,2019,5,2
203919,0,0,1,7,2019,1,2019,1,1
505043,0,0,2,6,2017,12,2017,12,7
79055,0,0,1,7,2018,4,2018,4,7
81370,1,1,2,4,2018,4,2018,4,2
442113,0,0,2,5,2019,8,2019,8,5
414115,1,0,2,3,2019,7,2019,7,5
270594,1,1,1,5,2019,3,2019,4,5
463184,1,1,1,3,2019,10,2019,10,2
276056,1,1,1,7,2019,4,2019,4,2
449165,1,0,1,4,2019,9,2019,9,4
231772,0,1,1,4,2019,2,2019,2,5
393846,0,0,2,4,2019,6,2019,6,5
559834,0,0,2,5,2019,6,2019,6,5
363680,1,1,1,7,2019,5,2019,6,5
180147,1,1,2,5,2018,12,2018,12,5
319454,1,1,2,6,2019,5,2019,5,2
233016,0,1,2,3,2019,2,2019,2,2
181165,0,1,2,6,2018,12,2018,12,2
333335,1,1,2,7,2019,5,2019,5,5
556262,1,0,2,3,2019,4,2019,4,86
426281,0,0,1,6,2019,7,2019,7,1
166873,1,1,1,7,2018,11,2018,11,2
457447,0,0,1,3,2019,9,2019,9,7
330977,0,0,2,1,2019,5,2019,5,2
571264,0,0,1,6,2019,10,2019,10,7
386368,1,1,1,7,2019,6,2019,6,2
419581,1,0,2,2,2019,7,2019,7,5
503445,0,1,1,4,2017,11,2017,11,2
228874,0,1,2,3,2019,2,2019,2,5
74992,1,0,2,6,2018,4,2018,4,2
40556,1,1,2,4,2017,11,2017,11,2
156470,1,1,1,7,2018,11,2018,11,2
241378,1,1,1,7,2019,3,2019,3,2
108738,0,0,2,5,2018,7,2018,7,2
5745,0,0,1,7,2017,2,2017,2,7
329861,1,0,2,3,2019,5,2019,5,5
169854,0,1,1,6,2018,11,2018,11,2
69546,1,1,2,5,2018,3,2018,3,1
363718,1,1,1,7,2019,5,2019,6,2
311965,0,1,1,7,2019,4,2019,5,2
146805,1,1,1,6,2018,10,2018,10,5
364510,0,1,2,5,2019,5,2019,5,2
327136,1,1,1,4,2019,5,2019,5,5
559916,0,0,1,5,2019,6,2019,6,7
102832,0,0,1,4,2018,6,2018,6,6
456150,0,1,2,3,2019,9,2019,9,5
403678,0,0,1,7,2019,6,2019,7,2
174233,1,1,2,5,2018,12,2018,12,5
419711,0,0,2,4,2019,7,2019,7,1
29843,0,0,1,7,2017,9,2017,9,5
492332,0,0,2,7,2017,6,2017,6,1
195150,1,0,2,6,2019,1,2019,1,5
130094,0,0,1,7,2018,9,2018,9,1
133280,1,1,2,3,2018,9,2018,9,2
218422,1,1,1,7,2019,2,2019,2,2
519702,1,0,2,5,2018,3,2018,4,7
101249,1,1,1,3,2018,6,2018,6,5
288329,1,1,1,6,2019,4,2019,4,2
231615,0,1,1,7,2019,2,2019,2,2
566724,0,0,2,4,2019,8,2019,8,7
208807,1,1,1,6,2019,1,2019,2,23
28430,0,0,2,3,2017,9,2017,9,2
291642,0,0,2,2,2019,4,2019,4,12
241234,1,1,1,3,2019,3,2019,3,2
369904,0,0,1,7,2019,6,2019,6,4
261929,1,1,2,5,2019,3,2019,3,5
217579,1,1,2,5,2019,2,2019,2,2
465051,1,1,1,4,2019,10,2019,10,2
53543,0,0,1,6,2018,1,2018,1,5
254969,1,1,2,2,2019,3,2019,3,5
286651,0,0,1,7,2019,4,2019,4,7
122917,0,1,2,2,2018,8,2018,8,5
420952,0,0,2,5,2019,7,2019,7,5
454705,0,0,2,5,2019,9,2019,9,12
127800,1,1,1,3,2018,9,2018,9,5
93931,1,1,1,5,2018,5,2018,6,5
385417,0,0,2,7,2019,6,2019,6,4
372711,0,0,2,5,2019,6,2019,6,2
400541,0,0,1,5,2019,6,2019,6,5
224907,1,1,2,5,2019,2,2019,2,2
229748,1,1,2,3,2019,2,2019,2,5
568444,0,0,1,7,2019,9,2019,9,7
122721,1,1,1,5,2018,8,2018,8,2
184206,1,1,1,7,2018,12,2018,12,2
326059,0,1,1,5,2019,5,2019,5,12
433224,0,0,1,5,2019,8,2019,8,5
470101,0,0,1,6,2019,11,2019,11,7
166902,0,1,1,6,2018,11,2018,11,2
381695,0,0,1,1,2019,6,2019,6,2
311832,0,1,1,3,2019,4,2019,5,5
375677,1,0,2,2,2019,6,2019,6,5
61160,0,0,1,6,2018,2,2018,2,2
6274,0,0,1,5,2017,2,2017,2,5
8545,0,0,1,7,2017,3,2017,3,7
235973,1,1,1,7,2019,2,2019,3,2
488200,1,1,1,6,2017,1,2017,2,83
245761,1,1,1,7,2019,3,2019,3,2
239222,0,1,1,3,2019,3,2019,3,5
